region,postcode_sector,year,avg_price,volume
East Midlands,S35 8,2018,239000,60
East Midlands,S35 9,2018,161000,77
East Midlands,S36 1,2018,138000,89
East Midlands,S36 2,2018,185000,159
East Midlands,S36 3,2018,435000,3
East Midlands,S36 4,2018,255000,8
East Midlands,S36 6,2018,183000,167
East Midlands,S36 7,2018,362000,60
East Midlands,S36 8,2018,248000,36
East Midlands,S36 9,2018,227000,82
East Midlands,S4 7,2018,90000,33
East Midlands,S4 8,2018,102000,89
East Midlands,S40 1,2018,175000,89
East Midlands,S40 2,2018,139000,152
East Midlands,S40 3,2018,251000,165
East Midlands,S40 4,2018,201000,162
East Midlands,S41 0,2018,172000,246
East Midlands,S41 7,2018,200000,161
East Midlands,S41 8,2018,166000,154
East Midlands,S41 9,2018,149000,63
East Midlands,S42 5,2018,153000,302
East Midlands,S42 6,2018,232000,248
East Midlands,S42 7,2018,336000,68
East Midlands,S43 1,2018,137000,143
East Midlands,S43 2,2018,138000,137
East Midlands,S43 3,2018,139000,154
East Midlands,S43 4,2018,166000,208
East Midlands,S44 5,2018,184000,121
East Midlands,S44 6,2018,136000,236
East Midlands,S45 0,2018,417000,22
East Midlands,S45 8,2018,167000,61
East Midlands,S45 9,2018,157000,199
East Midlands,S5 0,2018,85000,100
East Midlands,S5 6,2018,86000,124
East Midlands,S5 7,2018,99000,95
East Midlands,S5 8,2018,114000,145
East Midlands,S5 9,2018,127000,146
East Midlands,S6 1,2018,152000,231
East Midlands,S6 2,2018,150000,147
East Midlands,S6 3,2018,144000,158
East Midlands,S6 4,2018,170000,223
East Midlands,S6 5,2018,185000,178
East Midlands,S6 6,2018,304000,133
East Midlands,S60 1,2018,76000,5
East Midlands,S60 2,2018,138000,70
East Midlands,S60 3,2018,233000,87
East Midlands,S60 4,2018,177000,66
East Midlands,S60 5,2018,140000,229
